id,Class,Order,Family,Genus,Species,Sub.species,Authority,Common.Name,Location.of.population,Country.list,Region,Decimal.Latitude,Decimal.Longitude,Are.coordinates.for.specific.location.,system,biome,realm,Native,Alien,Invasive,Units,Sampling.method,Data.transformed,year,pop
11841,Actinopteri,Tetraodontiformes,Diodontidae,Diodon,nicthemerus,,Cuvier 1818,Slender-spined porcupine fish,"6 reference sites adjacent to Maria Island marine reserve, eastern Tasmania",Australia,Oceania,-42.588225,147.958031,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at six sites matched to MPA sites,1998,0.8608
11842,Actinopteri,Tetraodontiformes,Monacanthidae,Meuschenia,australis,,(Donovan 1824),Southern leatherjacket,"6 reference sites adjacent to Maria Island marine reserve, eastern Tasmania",Australia,Oceania,-42.588225,147.958031,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at six sites matched to MPA sites,1998,1.0719
11844,Actinopteri,Centrarchiformes,Latridae,Latridopsis,forsteri,,(Castelnau 1872),Bastard trumpeter,"2 reference sites adjacent to Tinderbox Marine Reserve, southeastern Tasmania",Australia,Oceania,-43.044994,147.356001,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at two sites matched to MPA sites,1998,0
11845,Actinopteri,Perciformes,Labridae,Pictilabrus,laticlavius,,(Richardson 1840),Patrician wrasse,"Maria Island marine reserve, Maria Island, eastern Tasmania",Australia,Oceania,-42.610717,148.030128,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at six sites matched to reference sites outside of MPA,1998,12.3477
11847,Actinopteri,Perciformes,Labridae,Pseudolabrus,rubicundus,,(Macleay 1881),Rosy wrasse,"Maria Island marine reserve, Maria Island, eastern Tasmania",Australia,Oceania,-42.610717,148.030128,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000m2,4 x 500 m2 transects covering 2000 m2 undertaken in autumn at six sites matched to reference sites outside of MPA,No,1998,2.6684
11848,Actinopteri,Perciformes,Plesiopidae,Trachinops,caudimaculatus,,McCoy 1890,Southern hulafish,"2 reference sites adjacent to Tinderbox Marine Reserve, southeastern Tasmania",Australia,Oceania,-43.044994,147.356001,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at two sites matched to MPA sites,1998,42.9769
11852,Actinopteri,Perciformes,Labridae,Notolabrus,fucicola,,(Richardson 1840),Yellow-saddled wrasse,"Tinderbox Marine Reserve, southeastern Tasmania",Australia,Oceania,-43.05053,147.345457,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at two sites matched to MPA sites,1998,0
11853,Actinopteri,Perciformes,Labridae,Pictilabrus,laticlavius,,(Richardson 1840),Patrician wrasse,"6 reference sites adjacent to Maria Island marine reserve, eastern Tasmania",Australia,Oceania,-42.588225,147.958031,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at six sites matched to MPA sites,1998,12.1635
11854,Actinopteri,Perciformes,Labridae,Notolabrus,fucicola,,(Richardson 1840),Yellow-saddled wrasse,"2 reference sites adjacent to Tinderbox Marine Reserve, southeastern Tasmania",Australia,Oceania,-43.044994,147.356001,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at two sites matched to MPA sites,1998,1.874
11856,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,,(Richardson 1840),Blue-throated wrasse,"Tinderbox Marine Reserve, southeastern Tasmania",Australia,Oceania,-43.05053,147.345457,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at two sites matched to MPA sites,1998,17.4506
11858,Actinopteri,Tetraodontiformes,Monacanthidae,Acanthaluteres,vittiger,,(Castelnau 1873),Toothbrush leatherjacket,"Tinderbox Marine Reserve, southeastern Tasmania",Australia,Oceania,-43.05053,147.345457,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at two sites matched to MPA sites,1998,4.1763
11859,Actinopteri,Tetraodontiformes,Monacanthidae,Acanthaluteres,vittiger,,(Castelnau 1873),Toothbrush leatherjacket,"2 reference sites adjacent to Tinderbox Marine Reserve, southeastern Tasmania",Australia,Oceania,-43.044994,147.356001,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at two sites matched to MPA sites,1998,3.8113
11860,Actinopteri,Perciformes,Labridae,Pictilabrus,laticlavius,,(Richardson 1840),Patrician wrasse,"Tinderbox Marine Reserve, southeastern Tasmania",Australia,Oceania,-43.05053,147.345457,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at two sites matched to MPA sites,1998,13.2113
11861,Actinopteri,Perciformes,Labridae,Pictilabrus,laticlavius,,(Richardson 1840),Patrician wrasse,"2 reference sites adjacent to Tinderbox Marine Reserve, southeastern Tasmania",Australia,Oceania,-43.044994,147.356001,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at two sites matched to MPA sites,1998,13.7224
11862,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,,(Richardson 1840),Blue-throated wrasse,"2 reference sites adjacent to Tinderbox Marine Reserve, southeastern Tasmania",Australia,Oceania,-43.044994,147.356001,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at two sites matched to MPA sites,1998,9.2165
11863,Actinopteri,Perciformes,Odacidae,Neoodax,balteatus,,(Valenciennes 1840),Little weed whiting,"Tinderbox Marine Reserve, southeastern Tasmania",Australia,Oceania,-43.05053,147.345457,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at two sites matched to MPA sites,1998,16.5438
11866,Actinopteri,Perciformes,Odacidae,Neoodax,balteatus,,(Valenciennes 1840),Little weed whiting,"2 reference sites adjacent to Tinderbox Marine Reserve, southeastern Tasmania",Australia,Oceania,-43.044994,147.356001,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at two sites matched to MPA sites,1998,11.2527
11868,Actinopteri,Perciformes,Labridae,Pseudolabrus,rubicundus,,(Macleay 1881),Rosy wrasse,"6 reference sites adjacent to Maria Island marine reserve, eastern Tasmania",Australia,Oceania,-42.588225,147.958031,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at six sites matched to MPA sites,1998,1.1035
11869,Actinopteri,Perciformes,Odacidae,Neoodax,balteatus,,(Valenciennes 1840),Little weed whiting,"Maria Island marine reserve, Maria Island, eastern Tasmania",Australia,Oceania,-42.610717,148.030128,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at six sites matched to reference sites outside of MPA,1998,44.8732
11870,Actinopteri,Perciformes,Odacidae,Neoodax,balteatus,,(Valenciennes 1840),Little weed whiting,"6 reference sites adjacent to Maria Island marine reserve, eastern Tasmania",Australia,Oceania,-42.588225,147.958031,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at six sites matched to MPA sites,1998,17.6932
11871,Actinopteri,Perciformes,Plesiopidae,Trachinops,caudimaculatus,,McCoy 1890,Southern hulafish,"Maria Island marine reserve, Maria Island, eastern Tasmania",Australia,Oceania,-42.610717,148.030128,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at six sites matched to reference sites outside of MPA,1998,588.5912
11872,Actinopteri,Perciformes,Plesiopidae,Trachinops,caudimaculatus,,McCoy 1890,Southern hulafish,"6 reference sites adjacent to Maria Island marine reserve, eastern Tasmania",Australia,Oceania,-42.588225,147.958031,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at six sites matched to MPA sites,1998,709.6561
11873,Actinopteri,Acropomatiformes,Pempheridae,Pempheris,multiradiata,,Klunzinger 1879,Bigscale bullseye,"Maria Island marine reserve, Maria Island, eastern Tasmania",Australia,Oceania,-42.610717,148.030128,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at six sites matched to reference sites outside of MPA,1998,73.8845
11874,Actinopteri,Acropomatiformes,Pempheridae,Pempheris,multiradiata,,Klunzinger 1879,Bigscale bullseye,"6 reference sites adjacent to Maria Island marine reserve, eastern Tasmania",Australia,Oceania,-42.588225,147.958031,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Mean abundance per 2000 m2,4 x 500 m2 transects covering 2000 m2 undertaken twice a year (autumn, spring) at six sites matched to MPA sites,1998,28.3465
11914,Reptilia,Squamata,Elapidae,Aipysurus,fuscus,,"(Tschudi, 1837)",Dusky sea snake,"Reef flats near West Island, Ashmore Reef",Australia,Oceania,-12.24272,122.966484,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Number of individuals,Transect surveys of reef flats,No,1998,6
11940,Reptilia,Squamata,Elapidae,Aipysurus,apraefrontalis,,"Smith, 1926",Short-nosed sea snake,"Reef flats near West Island, Ashmore Reef",Australia,Oceania,-12.24272,122.966484,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Number of individuals,Transect surveys of reef flats,No,1998,5
11943,Reptilia,Squamata,Elapidae,Aipysurus,foliosquama,,"Smith, 1926",Leaf-scaled sea snake,"Reef flats near West Island, Ashmore Reef",Australia,Oceania,-12.24272,122.966484,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Number of individuals,Transect surveys of reef flats,No,1998,15
11944,Reptilia,Squamata,Elapidae,Hydrophis,coggeri,,"(Kharin, 1984)",Slender-necked sea snake,"Reef flats near West Island, Ashmore Reef",Australia,Oceania,-12.24272,122.966484,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Number of individuals,Transect surveys of reef flats,No,1998,3
11945,Reptilia,Squamata,Elapidae,Aipysurus,laevis,,"Lacépède, 1804",Olive-brown sea snake,"Reef flats near West Island, Ashmore Reef",Australia,Oceania,-12.24272,122.966484,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Number of individuals,Transect surveys of reef flats,No,1998,2
11946,Reptilia,Squamata,Elapidae,Emydocephalus,annulatus,,"Krefft, 1869",Turtle-headed sea snake,"Reef flats near West Island, Ashmore Reef",Australia,Oceania,-12.24272,122.966484,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Number of individuals,Transect surveys of reef flats,No,1998,3
12269,Aves,Charadriiformes,Scolopacidae,Calidris,acuminata,,"(Horsfield, 1821)",Sharp-tailed sandpiper,"Cape Portland, north-east Tasmania",Australia,Oceania,-40.753611,147.995,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Maximum summer count,One survey count on foot per month between 1975 and 2011,No,1998,42
12290,Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,,"(Pallas, 1776)",Red-necked stint,"Cape Portland, north-east Tasmania ",Australia,Oceania,-40.753611,147.995,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Maximum summer count,Standardised monthly survey transects between 1981-2011,No,1998,1071
12323,Aves,Charadriiformes,Scolopacidae,Arenaria,interpres,,"(Linnaeus, 1758)",Ruddy turnstone,Numerous coastal locations in New Zealand,New Zealand,Oceania,-42,174,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Estimated number of individuals,Count surveys carried out by the Ornithological Society of New Zealand in summer (usually November) of 1994-2003. Exact method not specified but method was consistent across sites. Coverage of sites across years, however,1998,2618
12325,Aves,Charadriiformes,Scolopacidae,Limosa,lapponica,,"(Linnaeus, 1758)",Bar-tailed godwit,Numerous coastal locations in New Zealand,New Zealand,Oceania,-42,174,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Estimated number of individuals,Count surveys carried out by the Ornithological Society of New Zealand in summer (usually November) of 1994-2003. Exact method not specified but method was consistent across sites. Coverage of sites across years, however,1998,104296
12329,Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,,"(Pallas, 1776)",Red-necked stint,Numerous coastal locations in New Zealand,New Zealand,Oceania,-42,174,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Estimated number of individuals,Count surveys carried out by the Ornithological Society of New Zealand in summer (usually November) of 1994-2003. Exact method not specified but method was consistent across sites. Coverage of sites across years, however,1998,137
12364,Aves,Charadriiformes,Scolopacidae,Calidris,ferruginea,,(Pontoppidan 1763),Curlew sandpiper,"Cape Portland, north-east Tasmania",Australia,Oceania,-40.753611,147.995,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Maximum number of individuals during summer count,Shorebird surveys were undertaken at least once during the summer months (November - February) of 1981-2011. Surverys were conducted by the same two or three observers each year. Grassy flats along the same eleven kilometres of road were scanned for birds, using 10x binoculars and a 20x spotting scope.,1998,279
12382,Aves,Charadriiformes,Scolopacidae,Arenaria,interpres,,"(Linnaeus, 1758)",Ruddy turnstone,"Cape Portland, north-east Tasmania",Australia,Oceania,-40.753611,147.995,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Maximum number of individuals during summer count,Shorebird surveys were undertaken at least once during the summer months (November - February) of 1981-2011. Surveys were conducted by the same two or three observers each year. Grassy flats along the same eleven kilometres of road were scanned for birds, using 10x binoculars and a 20x spotting scope.,1998,103
12395,Aves,Charadriiformes,Scolopacidae,Limosa,lapponica,,"(Linnaeus, 1758)",Bar-tailed godwit,"Kaipara Harbour, Manukau Harbour, Firth of Thames (North Island), and Farewell Spit (South Island)",New Zealand,Oceania,-40.915588,175.42099,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Total number of individuals,Direct counts on an informal basis until 2003, since then an official project of the Ornithological Society of New Zealand. Counts are maximam totals of censuses conducted in November/December at Kaipara,1998,62719
12399,Aves,Charadriiformes,Scolopacidae,Calidris,acuminata,,"(Horsfield, 1821)",Sharp-tailed sandpiper,Numerous coastal locations in New Zealand,New Zealand,Oceania,-42,174,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Estimated number of individuals,Count surveys carried out by the Ornithological Society of New Zealand in summer (usually November) of 1994-2003. Exact method not specified but method was consistent across sites. Coverage of sites across years, however,1998,17
14843,Actinopteri,Perciformes,Nototheniidae,Dissostichus,eleginoides,,Smitt 1898,Patagonian toothfish,Macquarie Island,Australia,Oceania,-54.63677,158.770619,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Number of individuals (millions),Catch, release and recapture available (fishable) abundance estimate using a semi-parametric model,1998,2777.52
14893,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,nigrofuscus,,(Forsskål 1775),Brown surgeonfish,"Capricorn Bunker sector, Great Barrier Reef",Australia,Oceania,-23.387282,152.010056,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Abundance (log5),Visual survey counts at transects 5-10m apart up to 12m deep,No,1998,3.62
14894,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,dussumieri,,Valenciennes 1835,Eyestripe surgeonfish,"Capricorn Bunker sector, Great Barrier Reef",Australia,Oceania,-23.387282,152.010056,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Abundance (log5),Visual survey counts at transects 5-10m apart up to 12m deep,No,1998,0.59
